gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,PhoneServiceStatus,Internet_AddOnCount,IsNewCustomer,AvgMonthlySpend,BillingRatio,RelativeSpend,TenureGroup,ContractPaymentCombo,CostDeviation
Female,Yes,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.4,No,No phone service,2,No,43.84166666666667,0.9874249249249251,1.0127352214407908,0–6m,Month-to-month_Electronic check,-11.998215211754541
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,No,Single phone line,0,No,19.625,0.9788029925187032,1.021656050955414,0–6m,Month-to-month_Mailed check,-1.1782352941176448
Male,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),60.0,No,Multiple phone lines,2,No,60.29272727272727,1.004878787878788,0.9951448991284944,49m+,One year_Credit card (automatic),-7.3021218074656105
Male,Yes,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,Yes,Multiple phone lines,0,No,450.32,5.944818481848185,0.16821371469177474,0–6m,Month-to-month_Electronic check,-10.600935532233876
Male,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.5,No,Single phone line,0,No,69.08552631578948,0.9940363498674745,1.0059994286258451,25–48m,Month-to-month_Credit card (automatic),-16.850935532233876
Female,No,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.95,Yes,Multiple phone lines,4,No,102.77985074626865,0.9983472631983356,1.0016554728625886,49m+,Month-to-month_Credit card (automatic),16.599064467766127
Male,No,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,No,Single phone line,1,No,78.68947368421053,0.9998662475757373,1.0001337703163669,13–24m,Month-to-month_Bank transfer (automatic),-7.6509355322338735
Female,No,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.65,No,No phone service,5,No,61.94166666666666,1.021297059631767,0.9791470469527782,7–12m,One year_Electronic check,-6.652121807465612
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.15,No,Single phone line,0,No,19.71388888888889,0.9320987654320989,1.0728476821192052,49m+,Two year_Bank transfer (automatic),-1.2960791925465855
Male,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,84.8,No,Multiple phone lines,5,No,82.9375,0.9780365566037736,1.0224566691785983,13–24m,One year_Mailed check,17.497878192534387
Female,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),103.2,No,Multiple phone lines,4,No,96.61527777777778,0.9361945521102497,1.0681540474102613,49m+,One year_Credit card (automatic),6.132230941704037
Female,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,No,No phone service,1,No,31.495454545454546,1.0640356265356263,0.9398181555780055,7–12m,Month-to-month_Electronic check,-26.79821521175454
Male,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,Yes,Multiple phone lines,0,No,76.65,1.030241935483871,0.9706457925636008,0–6m,Month-to-month_Mailed check,-11.95093553223387
Male,No,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,No,Single phone line,5,No,101.03590909090909,0.9563266359764229,1.0456678318689576,49m+,Two year_Bank transfer (automatic),4.730438184663541
Male,No,No,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),98.94,No,Multiple phone lines,1,No,146.14717948717947,1.477129366153017,0.6769887749265756,25–48m,One year_Bank transfer (automatic),31.637878192534387
Male,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,106.26,Yes,Multiple phone lines,3,No,54.165,0.5097402597402597,1.961783439490446,0–6m,Month-to-month_Electronic check,19.90906446776613
Male,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.97,No,Multiple phone lines,0,No,13.448985507246377,0.6121522761605088,1.6335804650962304,49m+,Two year_Credit card (automatic),-0.47607919254658526
Male,No,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,60.36,No,No phone service,2,No,27.31125,0.4524726640159046,2.2100782644514623,25–48m,One year_Mailed check,-6.942121807465611
Male,Yes,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.4,Yes,Multiple phone lines,1,No,2.8655555555555554,0.03169862340216322,31.547111283443197,13–24m,Month-to-month_Electronic check,4.049064467766129
Female,No,No,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),53.03,No,No phone service,1,No,51.94724137931035,0.9795821493364198,1.020843428677637,25–48m,One year_Bank transfer (automatic),-14.27212180746561
Female,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.54,No,Multiple phone lines,5,No,194.85975000000002,1.7952805417357656,0.5570160076670528,25–48m,Two year_Electronic check,34.94838104639685
Male,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),76.31,Yes,Multiple phone lines,2,No,612.2671428571429,8.023419510642679,0.12463513825664335,7–12m,Month-to-month_Credit card (automatic),-10.040935532233874
Female,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.77,Yes,Multiple phone lines,0,No,118.43264705882353,1.3047553933989593,0.7664271824889302,25–48m,Month-to-month_Electronic check,34.371784788245456
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.32,No,Single phone line,0,No,20.029056603773583,1.036700652369233,0.9645986020310117,49m+,Two year_Credit card (automatic),-3.126079192546584
Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,102.66,No,Multiple phone lines,4,No,245.21315789473684,2.3885949531924493,0.4186561638102188,13–24m,Two year_Electronic check,1.7404381846635317
Male,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.58,Yes,Multiple phone lines,1,No,44.013684210526314,0.7643918758340799,1.3082294980030134,13–24m,Month-to-month_Electronic check,-28.770935532233878
Male,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.34,Yes,Multiple phone lines,1,No,201.48,2.333564975677554,0.4285288862418106,7–12m,Month-to-month_Electronic check,-0.010935532233872891
Female,No,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.37,No,No phone service,2,No,85.86903225806452,1.5508223272180697,0.6448191920178515,25–48m,Month-to-month_Mailed check,-1.0282152117545422
Male,No,No,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,93.12,No,Single phone line,2,No,30.202083333333334,0.3243350873424971,3.083231013313099,25–48m,One year_Electronic check,25.817878192534394
Female,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,92.18,No,Multiple phone lines,3,No,116.03647887323943,1.2588031988852184,0.7944053533432299,49m+,Two year_Electronic check,18.588381046396847
Female,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.64,No,No phone service,0,No,228.6977777777778,5.010906612133606,0.1995646850768603,7–12m,Month-to-month_Mailed check,-10.758215211754539
Male,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,111.14,No,Single phone line,1,No,594.7819999999999,5.351646571891307,0.18685837836383754,7–12m,Month-to-month_Electronic check,24.789064467766124
Male,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.17,No,Multiple phone lines,0,No,46.557464788732396,1.9262500946931067,0.5191433878472159,49m+,One year_Bank transfer (automatic),2.474248062015505
Female,No,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.78,No,Multiple phone lines,4,No,66.91727272727273,0.7291051724479486,1.3715442405140674,49m+,Month-to-month_Electronic check,5.429064467766125
Male,No,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.88,Yes,Multiple phone lines,2,No,367.764,4.7836108220603535,0.20904710629642922,7–12m,Month-to-month_Mailed check,20.481784788245456
Male,No,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.23,No,Multiple phone lines,3,No,57.019285714285715,0.6182292715416428,1.6175228932566676,13–24m,Month-to-month_Electronic check,5.879064467766128
Male,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.22,No,Multiple phone lines,6,No,71.30521739130435,0.6528586100650462,1.5317252228631357,49m+,Two year_Bank transfer (automatic),35.62838104639684
Male,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.61,Yes,Single phone line,0,No,25.525,1.081109699279966,0.924975514201763,0–6m,Month-to-month_Mailed check,2.381764705882354
Female,No,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.27,Yes,Single phone line,0,No,31.682,0.41539268388619377,2.407360646423837,25–48m,Month-to-month_Credit card (automatic),-10.08093553223388
Male,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,71.05,Yes,Multiple phone lines,1,No,196.22666666666666,2.7618109312690593,0.36208126656247874,13–24m,Month-to-month_Electronic check,-15.30093553223388
Female,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.11,No,Multiple phone lines,2,No,46.60636363636363,0.523020577223248,1.9119706633897051,49m+,Month-to-month_Electronic check,2.759064467766123
Male,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.35,Yes,No phone service,0,No,86.99,1.1859577368779823,0.8432003678583745,0–6m,Month-to-month_Credit card (automatic),16.951784788245455
Male,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.02,No,Multiple phone lines,0,No,14.073235294117648,0.5624794282221283,1.7778427971326463,49m+,Two year_Bank transfer (automatic),2.5739208074534154
Male,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,51.48,Yes,Single phone line,2,No,114.36818181818181,2.2216041534223354,0.4501251937522356,0–6m,Month-to-month_Mailed check,-4.918215211754543
Male,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.19,Yes,Multiple phone lines,1,No,18.5226,0.23689218570149637,4.221329618951983,49m+,Month-to-month_Electronic check,-8.160935532233879
Female,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.72,No,Single phone line,3,No,13.901521739130436,0.1680551467496426,5.950427697937354,25–48m,Month-to-month_Electronic check,-3.6309355322338774
Male,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.72,No,Single phone line,1,No,305.79,3.5673121791880544,0.2803230975506066,0–6m,Month-to-month_Electronic check,29.32178478824546
Female,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.04,No,Multiple phone lines,0,No,18.122444444444444,0.8222524702561,1.2161714755183872,25–48m,One year_Credit card (automatic),0.3442480620155024
Male,No,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.77,No,Multiple phone lines,4,No,73.89152777777777,0.7965024013989197,1.255488995693763,49m+,Month-to-month_Bank transfer (automatic),36.371784788245456
Male,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.12,Yes,Single phone line,3,No,489.97,7.299910607866508,0.13698797885584832,0–6m,Month-to-month_Electronic check,-19.23093553223387
Male,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.09,No,Multiple phone lines,0,No,904.41,42.88335704125178,0.023319069890868082,0–6m,Two year_Bank transfer (automatic),-1.3560791925465843
Female,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.12,No,Multiple phone lines,0,No,97.025,1.8979851330203446,0.5268745168770935,0–6m,Month-to-month_Mailed check,-5.278215211754542
Male,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.08,Yes,Multiple phone lines,3,No,89.63039215686274,1.066013227365161,0.938074663924833,49m+,Month-to-month_Electronic check,-2.270935532233878
Male,No,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),82.58,No,Multiple phone lines,3,No,9.228620689655171,0.11175370173958793,8.948249448865973,49m+,One year_Bank transfer (automatic),15.277878192534388
Male,No,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),71.61,No,Multiple phone lines,5,No,109.18573529411765,1.524727486302439,0.6558549045541663,49m+,Two year_Credit card (automatic),-1.98161895360316
Male,No,No,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,84.35,No,Multiple phone lines,4,No,82.03235294117647,0.9725234492137105,1.0282528414183787,49m+,One year_Mailed check,17.047878192534384
Female,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.35,No,Multiple phone lines,5,No,125.59125,1.2035577383804505,0.8308699849710867,25–48m,Two year_Electronic check,3.4304381846635295
Female,No,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.73,No,Multiple phone lines,3,No,188.64617647058824,2.079203973003287,0.48095329413764015,25–48m,Month-to-month_Electronic check,34.331784788245464
Male,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.54,No,Single phone line,0,No,50.104,2.3260909935004648,0.42990579594443556,7–12m,Month-to-month_Credit card (automatic),0.3117647058823536
Male,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.53,No,Single phone line,0,No,202.16,9.847053093034583,0.10155322516818363,0–6m,One year_Bank transfer (automatic),-1.1657519379844956
Male,No,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.84,No,Multiple phone lines,3,No,87.30558139534884,0.7876721526105092,1.2695637349699265,25–48m,Month-to-month_Electronic check,24.489064467766127
Female,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.71,No,Single phone line,0,No,4.752777777777777,0.21892113209478475,4.567855055523086,49m+,Two year_Credit card (automatic),-0.7360791925465833
Female,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),112.14,No,Multiple phone lines,5,No,96.26661764705882,0.8584503089625363,1.164889789845298,49m+,Two year_Bank transfer (automatic),38.54838104639684
Male,No,No,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,50.96,No,No phone service,2,No,127.98666666666666,2.511512297226583,0.39816647567454944,13–24m,Month-to-month_Electronic check,-5.438215211754539
Male,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.77,Yes,No phone service,0,No,489.19,10.030551568587246,0.09969541486947812,0–6m,Month-to-month_Mailed check,-7.6282152117545365
Male,Yes,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.08,Yes,Multiple phone lines,2,No,1108.37,11.300672920065251,0.08849030558387543,0–6m,Month-to-month_Electronic check,11.729064467766122
Female,No,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,70.32,No,Single phone line,2,No,75.79944444444445,1.0779215649096199,0.9277112848965471,13–24m,Month-to-month_Electronic check,-16.030935532233883
Male,No,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.6,Yes,Multiple phone lines,1,No,62.893499999999996,0.7347371495327102,1.361030949144188,13–24m,Month-to-month_Electronic check,-0.750935532233882
Male,No,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.92,No,No phone service,2,No,12.9,0.13882910030133447,7.203100775193798,0–6m,Month-to-month_Mailed check,36.52178478824546
Male,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.23,No,Multiple phone lines,6,No,14.984130434782609,0.18676468197410703,5.354331394083596,25–48m,Two year_Bank transfer (automatic),6.6383810463968445
Male,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.84,Yes,Multiple phone lines,2,No,538.7571428571429,6.426015539803708,0.15561742635165593,7–12m,Month-to-month_Electronic check,-2.510935532233873
Male,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.63,No,Multiple phone lines,1,No,28.587954545454544,0.2989433707566093,3.3451151549842195,25–48m,Month-to-month_Electronic check,9.27906446776612
Female,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.54,No,Single phone line,0,No,47.864285714285714,2.222111685899987,0.4500223847186987,25–48m,Two year_Bank transfer (automatic),-0.906079192546585
